com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,0b448bd0-e99c-4d39-8a1e-721827fa7599.extra_data.json,,0.0,62660010,0.0,3669661,1354.4122,62670070,2024-06-06 06:50:02.697,2024-05-13 07:00:01.271,212.30457,3sHRV5oxWU,com.sec.android.app.shealth,0b448bd0-e99c-4d39-8a1e-721827fa7599,1715558400000,
,,b31d616c-5682-4051-93b0-327cdf79cb52.extra_data.json,,0.0,62660010,0.0,5289379,1327.8953,62670070,2024-06-11 05:35:32.718,2024-05-14 07:00:01.477,305.98032,3sHRV5oxWU,com.sec.android.app.shealth,b31d616c-5682-4051-93b0-327cdf79cb52,1715644800000,
,,914e9f94-e7f2-4d6d-9c9b-cde8810512e6.extra_data.json,,273.163,62660010,0.0,5267336,1328.2561,62670070,2024-06-11 05:35:32.730,2024-05-15 07:00:00.875,499.5286,3sHRV5oxWU,com.sec.android.app.shealth,914e9f94-e7f2-4d6d-9c9b-cde8810512e6,1715731200000,
,,bfb2563d-f37e-4977-87da-faf487bb62de.extra_data.json,,0.0,62660010,0.0,4368437,1342.9723,62670070,2024-06-11 05:35:32.742,2024-05-16 07:00:00.355,251.25505,3sHRV5oxWU,com.sec.android.app.shealth,bfb2563d-f37e-4977-87da-faf487bb62de,1715817600000,
,,25902e05-0bd0-447c-a06e-29f10b61d585.extra_data.json,,0.0,62660010,0.0,2609860,1371.7628,62670070,2024-06-13 21:54:27.256,2024-05-17 07:00:00.769,146.44148,3sHRV5oxWU,com.sec.android.app.shealth,25902e05-0bd0-447c-a06e-29f10b61d585,1715904000000,
,,b4b77032-cce7-4ad0-a6a5-610c8ea24431.extra_data.json,,0.0,62660010,0.0,3263830,1361.0563,62670070,2024-06-13 21:54:27.268,2024-05-18 07:00:00.712,179.57693,3sHRV5oxWU,com.sec.android.app.shealth,b4b77032-cce7-4ad0-a6a5-610c8ea24431,1715990400000,
,,48244854-ee3e-4489-8a79-c8ae358541db.extra_data.json,,48.75963,62660010,0.0,2147220,1379.3369,62670070,2024-06-13 21:54:27.274,2024-05-19 07:00:01.735,126.11354,3sHRV5oxWU,com.sec.android.app.shealth,48244854-ee3e-4489-8a79-c8ae358541db,1716076800000,
,,7b014052-f087-4c89-9ffa-532b78d6738e.extra_data.json,,0.0,62660010,0.0,3144852,1363.0043,62670070,2024-06-16 19:55:50.414,2024-05-20 07:00:01.556,182.10109,3sHRV5oxWU,com.sec.android.app.shealth,7b014052-f087-4c89-9ffa-532b78d6738e,1716163200000,
,,e1f40597-8d66-464e-828b-4e024f6fab30.extra_data.json,,0.0,62660010,0.0,2023698,1381.3591,62670070,2024-06-16 19:55:50.437,2024-05-21 07:00:00.977,120.44774,3sHRV5oxWU,com.sec.android.app.shealth,e1f40597-8d66-464e-828b-4e024f6fab30,1716249600000,
,,a1691c69-14c5-41c0-986f-0e103e0c2937.extra_data.json,,0.0,62660010,0.0,2458719,1374.2372,62670070,2024-06-16 19:55:50.452,2024-05-22 07:00:01.782,136.86044,3sHRV5oxWU,com.sec.android.app.shealth,a1691c69-14c5-41c0-986f-0e103e0c2937,1716336000000,
,,2f1a1f16-eec3-4582-b3ca-9e61f29afa52.extra_data.json,,0.0,62660010,0.0,4571485,1339.6482,62670070,2024-06-20 02:46:28.601,2024-05-23 07:00:01.985,255.84726,3sHRV5oxWU,com.sec.android.app.shealth,2f1a1f16-eec3-4582-b3ca-9e61f29afa52,1716422400000,
,,2ea3431c-47e3-4446-8f95-4d497c7f6bd0.extra_data.json,,0.0,62660010,0.0,1964502,1382.3281,62670070,2024-06-20 02:46:28.630,2024-05-24 07:00:01.271,113.85451,3sHRV5oxWU,com.sec.android.app.shealth,2ea3431c-47e3-4446-8f95-4d497c7f6bd0,1716508800000,
